source	clade_size	clade_members
gtdb_only	9	Aerophobota,Auribacterota,Elusimicrobiota,Goldbacteria,JAAXVQ01,JACRDZ01,JAFGBW01,Omnitrophota,UBA9089
gtdb_only	9	AABM5-125-24,Bacteroidota,Calditrichota,Delongbacteria,JdFR-76,KSB1,Marinisomatota,QNDG01,SM23-31
flagella_only	9	CG2-30-53-67,Desulfobacterota,Desulfobacterota_E,Desulfobacterota_F,JACPQY01,Nitrospinota,Nitrospirota,Schekmanbacteria,UBA8248
gtdb_only	10	Bacillota,Bacillota_A,Bacillota_B,Bacillota_C,Bacillota_D,Bacillota_E,Bacillota_F,Bacillota_G,Bacillota_H,DTU030
gtdb_only	10	Aquificota,Calescibacterota,Campylobacterota,Chrysiogenota,Deferribacterota,Desulfobacterota_G,Nitrospirota_A,Pseudomonadota,SZUA-79,Thermosulfidibacterota
gtdb_only	10	AABM5-125-24,Bacteroidota,Calditrichota,Delongbacteria,Fibrobacterota,JdFR-76,KSB1,Marinisomatota,QNDG01,SM23-31
gtdb_only	10	CG2-30-53-67,Desulfobacterota,Desulfobacterota_C,Desulfobacterota_E,Desulfobacterota_F,Methylomirabilota,Nitrospinota,Nitrospirota,Schekmanbacteria,UBA8248
gtdb_only	11	AABM5-125-24,Bacteroidota,Calditrichota,Cloacimonadota,Delongbacteria,Fibrobacterota,JdFR-76,KSB1,Marinisomatota,QNDG01,SM23-31
flagella_only	11	AABM5-125-24,Bacteroidota,Calditrichota,Cloacimonadota,Delongbacteria,JdFR-76,KSB1,Marinisomatota,QNDG01,SM23-31,Zixibacteria
flagella_only	11	Atribacterota,Bacillota,Bacillota_A,Bacillota_B,Bacillota_C,Bacillota_D,Bacillota_F,Bacillota_G,Bacillota_H,DTU030,DUMJ01
flagella_only	11	Fusobacteriota,Lindowbacteria,Muirbacteria,Riflebacteria,Spirochaetota,T1Sed10-126,Thermotogota,UBA8481,UBA9089,UBP17,Wallbacteria
flagella_only	11	CG2-30-53-67,Desulfobacterota,Desulfobacterota_E,Desulfobacterota_F,FEN-1099,JACPQY01,Nitrospinota,Nitrospirota,Schekmanbacteria,Sumerlaeota,UBA8248
gtdb_only	12	CG2-30-53-67,Desulfobacterota,Desulfobacterota_C,Desulfobacterota_E,Desulfobacterota_F,JACPQY01,Methylomirabilota,Nitrospinota,Nitrospirota,Schekmanbacteria,UBA10199,UBA8248
flagella_only	12	AABM5-125-24,Bacteroidota,Calditrichota,Cloacimonadota,Delongbacteria,JABDJQ01,JdFR-76,KSB1,Marinisomatota,QNDG01,SM23-31,Zixibacteria
flagella_only	12	Atribacterota,Bacillota,Bacillota_A,Bacillota_B,Bacillota_C,Bacillota_D,Bacillota_F,Bacillota_G,Bacillota_H,DTU030,DUMJ01,Synergistota
flagella_only	13	AABM5-125-24,Bacteroidota,Calditrichota,Cloacimonadota,Delongbacteria,JABDJQ01,JdFR-76,KSB1,Latescibacterota,Marinisomatota,QNDG01,SM23-31,Zixibacteria
gtdb_only	14	Armatimonadota,Bacillota,Bacillota_A,Bacillota_B,Bacillota_C,Bacillota_D,Bacillota_E,Bacillota_F,Bacillota_G,Bacillota_H,CSP1-3,Chloroflexota,DTU030,Eremiobacterota
flagella_only	14	AABM5-125-24,Bacteroidota,Calditrichota,Cloacimonadota,Delongbacteria,Fibrobacterota,JABDJQ01,JdFR-76,KSB1,Latescibacterota,Marinisomatota,QNDG01,SM23-31,Zixibacteria
flagella_only	14	CG2-30-53-67,Desulfobacterota,Desulfobacterota_E,Desulfobacterota_F,Desulfobacterota_G,FEN-1099,JACPQY01,Nitrospinota,Nitrospirota,Nitrospirota_A,SZUA-79,Schekmanbacteria,Sumerlaeota,UBA8248
gtdb_only	15	Actinomycetota,Armatimonadota,Bacillota,Bacillota_A,Bacillota_B,Bacillota_C,Bacillota_D,Bacillota_E,Bacillota_F,Bacillota_G,Bacillota_H,CSP1-3,Chloroflexota,DTU030,Eremiobacterota
flagella_only	15	AABM5-125-24,Bacteroidota,Calditrichota,Cloacimonadota,Delongbacteria,Fibrobacterota,JABDJQ01,JdFR-76,KSB1,Krumholzibacteriota,Latescibacterota,Marinisomatota,QNDG01,SM23-31,Zixibacteria
gtdb_only	16	CG2-30-53-67,Desulfobacterota,Desulfobacterota_B,Desulfobacterota_C,Desulfobacterota_E,Desulfobacterota_F,FEN-1099,JACPQY01,Methylomirabilota,Myxococcota,Myxococcota_A,Nitrospinota,Nitrospirota,Schekmanbacteria,UBA10199,UBA8248
