source	clade_size	clade_members
gtdb_only	15	Acidimicrobiales,Actinomycetales,Euzebyales,Gaiellales,Geothermincolales,IMCC26256,Miltoncostaeales,Motilibacterales,Mycobacteriales,Nanopelagicales,Nitriliruptorales,Propionibacteriales,Solirubrobacterales,Streptosporangiales,UBA5794
gtdb_only	15	20CM-2-55-15,Acanthopleuribacterales,Acidoferrales,B130-G9,Bryobacterales,CAIWXX01,Holophagales,J045,Polarisedimenticolales,Pyrinomonadales,RBC074,Terriglobales,UBA6911,UBA7540,Vicinamibacterales
gtdb_only	15	Aneurinibacillales,Bacillales,Bacillales_D,Bacillales_G,Bacillales_H,Bacillales_I,Bacillales_K,Brevibacillales,Caldalkalibacillales,DSM-22653,Erysipelotrichales,Exiguobacterales,Lactobacillales,Paenibacillales,Tepidibacillales
gtdb_only	15	Adiutricales,C00003060,Desulfarculales,Desulfatiglandales,Desulfobaccales,Desulfobacterales,Desulfobulbales,Desulfofervidales,Desulfovibrionales,Dissulfuribacterales,JADFXK01,QYQD01,RBG-13-43-22,Syntrophobacterales,Thermodesulfobacteriales
flagella_only	15	CACIAM-22H2,Elsterales,Ferrovibrionales,GCA-2731375,Micavibrionales,Micropepsales,Minwuiales,Oceanibaculales,SHVZ01,Sneathiellales,TMED2,Thalassobaculales,UBA2966,UBA9219,Zavarziniales
flagella_only	15	21-64-14,AKS1,CALZJG01,DSM-19610,GCA-2400775,Ga0077554,JAADGQ01,JAADHS01,JADJWH01,JAHJQQ01,SZUA-140,SZUA-76,Tenderiales,Thiohalobacterales,VBWC01
flagella_only	15	CG2-30-53-67,Deferrimicrobiales,Desulfofervidales,GWA2-38-11,GWC2-55-46,HDB-SIOI813,JACQBW01,Nitrospirales,RBG-13-43-22,RBG-16-64-22,SBBL01,Thermodesulfovibrionales,UBA6902,UBA8473,UBA9637
gtdb_only	16	Caulobacterales,Ferrovibrionales,GCA-2731375,Geminicoccales,MPNO01,Micropepsales,Minwuiales,Parvibaculales,Rhizobiales,Rhodobacterales,Sneathiellales,Sphingomonadales,Tistrellales,UBA2966,UBA6615,Zavarziniales
gtdb_only	16	CG2-30-53-67,GWA2-38-11,HDB-SIOI813,JACQBW01,JACRGQ01,Methylomirabilales,Nitrospinales,Nitrospirales,RBG-16-64-22,Rokubacteriales,SBBL01,Thermodesulfovibrionales,UBA6902,UBA7883,UBA8248,UBA9942
gtdb_only	16	Aneurinibacillales,Bacillales,Bacillales_D,Bacillales_G,Bacillales_H,Bacillales_I,Bacillales_K,Brevibacillales,Caldalkalibacillales,DSM-22653,Desulfuribacillales,Erysipelotrichales,Exiguobacterales,Lactobacillales,Paenibacillales,Tepidibacillales
gtdb_only	16	Ch115,DTU010,DTU014,DTU065,DTU080,DTU084,DTU087,DTUO25,DUMW01,JAAZLZ01,Limnochordales,Limnochordales_A,UBA10575,UBA4971,UBA5301,UBA8346
flagella_only	16	B64-G9,Bradymonadales,Fen-1088,GCA-2747355,GCA-2863065,HGW-17,Haliangiales,JAAYKL01,Myxococcales,Nannocystales,PHBI01,Palsa-1104,Polyangiales,UBA727,WYAZ01,XYA12-FULL-58-9
flagella_only	16	FEN-1346,JAAYCJ01,MHYJ01,Pan216,Phycisphaerales,Pirellulales,Planctomycetales,SM23-33,SZUA-567,Sedimentisphaerales,Tepidisphaerales,UBA1146,UBA1845,UBA2392,WQYP01,WSZJ01
flagella_only	16	Alicyclobacillales,Aneurinibacillales,Bacillales,Bacillales_D,Bacillales_G,Bacillales_H,Bacillales_I,Bacillales_K,Brevibacillales,Caldalkalibacillales,Desulfuribacillales,Exiguobacterales,Kyrpidiales,Paenibacillales,Tepidibacillales,Tumebacillales
gtdb_only	17	Adiutricales,C00003060,Desulfarculales,Desulfatiglandales,Desulfobaccales,Desulfobacterales,Desulfobulbales,Desulfofervidales,Desulfovibrionales,Dissulfuribacterales,JADFXK01,QYQD01,RBG-13-43-22,Syntrophales,Syntrophobacterales,Thermodesulfobacteriales,UBA1062
gtdb_only	17	Acidimicrobiales,Actinomycetales,Aquicultorales,Euzebyales,Gaiellales,Geothermincolales,Humimicrobiales,IMCC26256,Miltoncostaeales,Motilibacterales,Mycobacteriales,Nanopelagicales,Nitriliruptorales,Propionibacteriales,Solirubrobacterales,Streptosporangiales,UBA5794
gtdb_only	17	Bacteroidales,Balneolales,CR04bin15,Calditrichales,DRLW01,Flavobacteriales,Ignavibacteriales,JACIZP01,JdFR-76,Kapabacteriales,Kryptoniales,QNDG01,RBG-13-44-9,Rhodothermales,T3Sed10-11,UBA10030,UBA2214
flagella_only	17	4572-78,Anaerolineales,CSP1-3,Caldilineales,DUEN01,FW602-bin22,Gaiellales,Geothermincolales,Ktedonobacterales,Limnocylindrales,Miltoncostaeales,Solirubrobacterales,Tepidiformales,Thermomicrobiales,UBA12225,UBA2979,UBA6077
flagella_only	17	Alicyclobacillales,Aneurinibacillales,Bacillales,Bacillales_D,Bacillales_G,Bacillales_H,Bacillales_I,Bacillales_K,Brevibacillales,Caldalkalibacillales,DSM-22653,Desulfuribacillales,Exiguobacterales,Kyrpidiales,Paenibacillales,Tepidibacillales,Tumebacillales
gtdb_only	18	AKS1,CALZJG01,DRMK01,GCA-2400775,Ga0077554,JAADGQ01,JAADHS01,JADJWH01,JAFLJP01,S012-40,SG8-11,SZUA-140,SZUA-152,SZUA-76,Tenderiales,Thiohalomonadales,UBA6429,VBWC01
gtdb_only	18	Ammonifexales,Carboxydocellales,Carboxydothermales,Ch66,DRI-13,DTU086,DULZ01,Desulfitibacterales,Desulfitobacteriales,Desulfotomaculales,Heliobacteriales,JADQBR01,Moorellales,PH28-bin88,Peptococcales,Thermacetogeniales,Thermincolales,UBA4068
gtdb_only	18	Caulobacterales,Ferrovibrionales,GCA-2731375,GCA-2746255,Geminicoccales,MPNO01,Micropepsales,Minwuiales,Parvibaculales,Rhizobiales,Rhodobacterales,SMXQ01,Sneathiellales,Sphingomonadales,Tistrellales,UBA2966,UBA6615,Zavarziniales
flagella_only	18	B64-G9,Bradymonadales,Fen-1088,GCA-2747355,GCA-2863065,HGW-17,Haliangiales,JAAYKL01,Myxococcales,Nannocystales,PHBI01,Palsa-1104,Polyangiales,UBA727,UBA796,UBA9615,WYAZ01,XYA12-FULL-58-9
flagella_only	18	B15-G4,Chthoniobacterales,GCA-002687715,Gemmatales,J058,JABSQK01,Kiritimatiellales,Lentisphaerales,Methylacidiphilales,Opitutales,Pedosphaerales,RZYC01,SM23-32,UBA11346,UBA1135,UBA2386,UBA8416,Victivallales
flagella_only	18	Acidimicrobiales,Actinomycetales,Baltobacterales,Euzebyales,FEN-1173,HRBIN17,IMCC26256,JAJZYS01,Motilibacterales,Mycobacteriales,Nanopelagicales,Nitriliruptorales,Propionibacteriales,Streptosporangiales,Sulfobacillales,UBA10988,UBA5377,UBA5794
gtdb_only	19	ARS1246,B11-G9,B62-G9,Borreliales,CADAEX01,DSM-16054,DSM-27196,DSM-6578,GWE2-31-10,JAAYUW01,JABEVK01,JAFGXN01,JC444,SPDA01,SZUA-6,Spirochaetales_E,Treponematales,UBA9216,WRBN01
gtdb_only	19	Ammonifexales,Carboxydocellales,Carboxydothermales,Ch66,DRI-13,DTU086,DULZ01,Desulfitibacterales,Desulfitobacteriales,Desulfotomaculales,Heliobacteriales,JADQBR01,Moorellales,PH28-bin88,Peptococcales,Syntrophomonadales,Thermacetogeniales,Thermincolales,UBA4068
gtdb_only	19	Alicyclobacillales,Aneurinibacillales,Bacillales,Bacillales_D,Bacillales_G,Bacillales_H,Bacillales_I,Bacillales_K,Brevibacillales,Caldalkalibacillales,DSM-22653,Desulfuribacillales,Erysipelotrichales,Exiguobacterales,Kyrpidiales,Lactobacillales,Paenibacillales,Tepidibacillales,Tumebacillales
gtdb_only	19	B68-G9,CAIMUX01,CAIYYT01,GN15,GWA2-58-10,Gemmatimonadales,JAABVY01,JABDJQ01,JACNKJ01,Krumholzibacteriales,LZORAL124-64-63,Latescibacterales,Longimicrobiales,RBG-16-71-46,UBA10806,UBA2968,UBA8231,UM-FILTER-46-8,WJJR01
gtdb_only	19	Acetivibrionales,Acetivibrionales_A,Caldicoprobacterales,Ch29,Christensenellales,Clostridiales,Eubacteriales,Lachnospirales,Lutisporales,Mahellales,Monoglobales,Oscillospirales,Peptostreptococcales,SK-Y3,Saccharofermentanales,TANB77,Tissierellales,UBA1212,UBA1381
flagella_only	19	B68-G9,CR04bin15,Calditrichales,DRLW01,Ignavibacteriales,JACIZP01,JdFR-76,Kapabacteriales,Kryptoniales,Marinisomatales,QNDG01,RBG-13-44-9,SCGC-AAA003-L08,SORT01,T3Sed10-11,UBA10030,UBA2214,UBA2242,UBA8477
flagella_only	19	B1SED10-174,Carboxydocellales,Ch66,DRI-13,DTU030,DUMP01,DY22613,Halanaerobiales,Halobacteroidales,Heliobacteriales,Koleobacterales,Natranaerobiales,Peptococcales,Proteinivoracales,Syntrophomonadales,Thermacetogeniales,Thermincolales,Thermosediminibacterales,UBA5500
flagella_only	20	Adiutricales,BSN033,C00003060,Desulfarculales,Desulfatiglandales,Desulfobaccales,Desulfobacterales,Dissulfuribacterales,JACRGQ01,JADFXK01,JAGOGO01,Nitrospinales,QYQD01,S145-22,SM23-61,Syntrophales,Syntrophobacterales,Thermodesulfobacteriales,UBA7883,UBA9942
gtdb_only	21	ARS1246,B11-G9,B62-G9,Borreliales,Brachyspirales,CADAEX01,COTS27,DSM-16054,DSM-27196,DSM-6578,GWE2-31-10,JAAYUW01,JABEVK01,JAFGXN01,JC444,SPDA01,SZUA-6,Spirochaetales_E,Treponematales,UBA9216,WRBN01
gtdb_only	21	Acetivibrionales,Acetivibrionales_A,Caldicellulosiruptorales,Caldicoprobacterales,Ch29,Christensenellales,Clostridiales,Eubacteriales,Lachnospirales,Lutisporales,Mahellales,Monoglobales,Oscillospirales,Peptostreptococcales,SK-Y3,Saccharofermentanales,TANB77,Thermoanaerobacterales,Tissierellales,UBA1212,UBA1381
flagella_only	21	Adiutricales,BSN033,C00003060,Desulfarculales,Desulfatiglandales,Desulfobaccales,Desulfobacterales,Dissulfuribacterales,JACRGQ01,JADFXK01,JAGOGO01,Nitrospinales,QYQD01,S145-22,SM23-61,Syntrophales,Syntrophobacterales,Thermodesulfobacteriales,UBA1062,UBA7883,UBA9942
flagella_only	21	21-64-14,AKS1,CALZJG01,DRMK01,DSM-19610,GCA-2400775,Ga0077554,JAADGQ01,JAADHS01,JADJWH01,JAFLJP01,JAHJQQ01,S012-40,SZUA-140,SZUA-152,SZUA-76,Tenderiales,Thiohalobacterales,Thiohalomonadales,UBA6429,VBWC01
gtdb_only	22	Bacteroidales,Balneolales,CR04bin15,Calditrichales,DRLW01,Flavobacteriales,Ignavibacteriales,JACIZP01,JdFR-76,Kapabacteriales,Kryptoniales,Marinisomatales,QNDG01,RBG-13-44-9,Rhodothermales,SCGC-AAA003-L08,SORT01,T3Sed10-11,UBA10030,UBA2214,UBA2242,UBA8477
gtdb_only	22	21-64-14,AKS1,CAIRSR01,CALZJG01,DRMK01,GCA-2400775,Ga0077554,HK1,JAABTG01,JAADGQ01,JAADHS01,JADJWH01,JAFLJP01,S012-40,SG8-11,SZUA-140,SZUA-152,SZUA-76,Tenderiales,Thiohalomonadales,UBA6429,VBWC01
gtdb_only	22	ARS1246,B11-G9,B62-G9,Borreliales,Brachyspirales,Brevinematales,CADAEX01,COTS27,DSM-16054,DSM-27196,DSM-6578,GWE2-31-10,JAAYUW01,JABEVK01,JAFGXN01,JC444,SPDA01,SZUA-6,Spirochaetales_E,Treponematales,UBA9216,WRBN01
flagella_only	22	B64-G9,Bradymonadales,Fen-1088,GCA-2747355,GCA-2863065,HGW-17,Haliangiales,JAAYKL01,Myxococcales,Nannocystales,PHBI01,Palsa-1104,Polyangiales,SZUA-336,UBA4151,UBA727,UBA796,UBA7976,UBA9160,UBA9615,WYAZ01,XYA12-FULL-58-9
flagella_only	22	Adiutricales,Anaeroferrophillales,BSN033,C00003060,Desulfarculales,Desulfatiglandales,Desulfobaccales,Desulfobacterales,Dissulfuribacterales,JACRGQ01,JADFXK01,JAGOGO01,Nitrospinales,QYQD01,S145-22,SM23-61,Syntrophales,Syntrophobacterales,Thermodesulfobacteriales,UBA1062,UBA7883,UBA9942
flagella_only	22	Acetivibrionales,Acetivibrionales_A,Caldicellulosiruptorales,Caldicoprobacterales,Ch29,Christensenellales,Erysipelotrichales,Eubacteriales,Lachnospirales,Lutisporales,Mahellales,Monoglobales,Oscillospirales,Peptostreptococcales,SK-Y3,Saccharofermentanales,TANB77,Thermoanaerobacterales,Tissierellales,UBA1212,UBA1381,UBA4068
flagella_only	22	21-64-14,AKS1,CALZJG01,DRMK01,DSM-19610,GCA-2400775,Ga0077554,JAADGQ01,JAADHS01,JADJWH01,JAFLJP01,JAHJQQ01,Nitrosococcales,S012-40,SZUA-140,SZUA-152,SZUA-76,Tenderiales,Thiohalobacterales,Thiohalomonadales,UBA6429,VBWC01
gtdb_only	23	B15-G4,Brocadiales,FEN-1346,GCA-002687715,Gemmatales,J058,JAAYCJ01,MHYJ01,Pan216,Phycisphaerales,Pirellulales,Planctomycetales,SM23-32,SM23-33,Sedimentisphaerales,Tepidisphaerales,UBA1135,UBA1146,UBA1845,UBA2386,UBA2392,WQYP01,WSZJ01
gtdb_only	23	Acetivibrionales,Acetivibrionales_A,Caldicellulosiruptorales,Caldicoprobacterales,Ch29,Christensenellales,Clostridiales,Eubacteriales,Koleobacterales,Lachnospirales,Lutisporales,Mahellales,Monoglobales,Oscillospirales,Peptostreptococcales,SK-Y3,Saccharofermentanales,TANB77,Thermoanaerobacterales,Thermosediminibacterales,Tissierellales,UBA1212,UBA1381
flagella_only	23	Acetivibrionales,Acetivibrionales_A,Caldicellulosiruptorales,Caldicoprobacterales,Ch29,Christensenellales,Erysipelotrichales,Eubacteriales,Lachnospirales,Lutisporales,Mahellales,Monoglobales,Oscillospirales,PWPR01,Peptostreptococcales,SK-Y3,Saccharofermentanales,TANB77,Thermoanaerobacterales,Tissierellales,UBA1212,UBA1381,UBA4068
flagella_only	23	21-64-14,AKS1,BW-2,CALZJG01,DRMK01,DSM-19610,GCA-2400775,Ga0077554,JAADGQ01,JAADHS01,JADJWH01,JAFLJP01,JAHJQQ01,Nitrosococcales,S012-40,SZUA-140,SZUA-152,SZUA-76,Tenderiales,Thiohalobacterales,Thiohalomonadales,UBA6429,VBWC01
gtdb_only	24	4572-78,Anaerolineales,Armatimonadales,CAIYQO01,CSP1-3,Caldilineales,Chthonomonadales,DUEN01,FW602-bin22,Fimbriimonadales,HRBIN16,HRBIN17,JAAZEB01,Ktedonobacterales,Limnocylindrales,Tepidiformales,Thermomicrobiales,UBA10988,UBA12225,UBA2979,UBA5377,UBA5829,UBA6077,WVXJ01
gtdb_only	24	Alicyclobacillales,Aneurinibacillales,Bacillales,Bacillales_D,Bacillales_G,Bacillales_H,Bacillales_I,Bacillales_K,Brevibacillales,Caldalkalibacillales,DSM-22653,DTU022,Desulfuribacillales,Dethiobacterales,Erysipelotrichales,Exiguobacterales,Kyrpidiales,Lactobacillales,Natranaerobiales,Paenibacillales,Proteinivoracales,SKNC01,Tepidibacillales,Tumebacillales
gtdb_only	24	Competibacterales,Ectothiorhodospirales,Ectothiorhodospirales_A,GCA-001735895,GCA-2729495,Granulosicoccales,Halothiobacillales,J044,JABDKV01,Nevskiales,Nitrococcales,PWYM01,QZLD01,SLND01,SZUA-229,Steroidobacterales,UBA4575,UBA5335,UBA5861,UBA6522,UWMA-0217,Woeseiales,XN24,Xanthomonadales
flagella_only	24	21-64-14,AKS1,BW-2,CALZJG01,DRMK01,DSM-19610,GCA-2400775,GRL18,Ga0077554,JAADGQ01,JAADHS01,JADJWH01,JAFLJP01,JAHJQQ01,Nitrosococcales,S012-40,SZUA-140,SZUA-152,SZUA-76,Tenderiales,Thiohalobacterales,Thiohalomonadales,UBA6429,VBWC01
gtdb_only	25	B15-G4,Brocadiales,FEN-1346,GCA-002687715,Gemmatales,J058,JAAYCJ01,MHYJ01,Pan216,Phycisphaerales,Pirellulales,Planctomycetales,SM23-32,SM23-33,SZUA-567,Sedimentisphaerales,Tepidisphaerales,UBA11346,UBA1135,UBA1146,UBA1845,UBA2386,UBA2392,WQYP01,WSZJ01
gtdb_only	25	BSN033,CG2-30-53-67,Desulfuromonadales,GWA2-38-11,GWC2-55-46,Geobacterales,HDB-SIOI813,JACQBW01,JACRGQ01,JAGOGO01,JAJRXV01,Methylomirabilales,Nitrospinales,Nitrospirales,RBG-16-64-22,Rokubacteriales,SBBL01,SM23-61,Thermodesulfovibrionales,UBA6902,UBA7883,UBA8248,UBA8473,UBA9637,UBA9942
flagella_only	25	ARS1246,B11-G9,B62-G9,Borreliales,Brachyspirales,Brevinematales,CADAEX01,DSM-16054,DSM-27196,DSM-6578,GWE2-31-10,JAAYUW01,JABEVK01,JAFGXN01,JAHITG01,JC444,Leptospirales,SPDA01,SZUA-6,Spirochaetales_E,Treponematales,Turneriellales,UBA4802,UBA9216,WRBN01
flagella_only	25	4572-78,Anaerolineales,Armatimonadales,CAIYQO01,CSP1-3,Caldilineales,Chthonomonadales,DUEN01,FW602-bin22,Fimbriimonadales,Gaiellales,Geothermincolales,HRBIN16,JAAZEB01,Ktedonobacterales,Limnocylindrales,Miltoncostaeales,Solirubrobacterales,Tepidiformales,Thermomicrobiales,UBA12225,UBA2979,UBA5829,UBA6077,WVXJ01
flagella_only	25	Acetivibrionales,Acetivibrionales_A,Caldicellulosiruptorales,Caldicoprobacterales,Ch29,Christensenellales,Clostridiales,Erysipelotrichales,Eubacteriales,Lachnospirales,Lactobacillales,Lutisporales,Mahellales,Monoglobales,Oscillospirales,PWPR01,Peptostreptococcales,SK-Y3,Saccharofermentanales,TANB77,Thermoanaerobacterales,Tissierellales,UBA1212,UBA1381,UBA4068
gtdb_only	26	21-64-14,AKS1,CAIRSR01,CALZJG01,DRMK01,GCA-2400775,Ga0077536,Ga0077554,HK1,JAABTG01,JAADGQ01,JAADHS01,JADJWH01,JAFLJP01,JAJPIJ01,Nitrosococcales,S012-40,SG8-11,SZUA-140,SZUA-152,SZUA-76,Tenderiales,Thiohalomonadales,UBA4486,UBA6429,VBWC01
gtdb_only	26	B64-G9,Bradymonadales,DP-6,Fen-1088,GCA-2747355,GCA-2863065,HGW-17,Haliangiales,JAAYKL01,Myxococcales,Nannocystales,PHBI01,Palsa-1104,Polyangiales,SZUA-336,UBA12015,UBA4151,UBA727,UBA796,UBA7976,UBA9160,UBA9615,UBA9968,UTPRO1,WYAZ01,XYA12-FULL-58-9
flagella_only	26	CACIAM-22H2,Dongiales,Elsterales,Ferrovibrionales,GCA-2731375,GCA-2746255,JAEULC01,Kiloniellales,Micavibrionales,Micropepsales,Minwuiales,Oceanibaculales,RF32,Rhodospirillales,Rhodospirillales_A,SHVZ01,SMXQ01,Sneathiellales,TMED2,Thalassobaculales,Tistrellales,UBA2966,UBA6615,UBA8366,UBA9219,Zavarziniales
flagella_only	26	AABM5-125-24,B3-LCP,B68-G9,BMS3BBIN04,CAIWAD01,CR04bin15,Calditrichales,Cloacimonadales,DRLW01,Ignavibacteriales,JACIZP01,JdFR-76,Kapabacteriales,Kryptoniales,Marinisomatales,QNDG01,RBG-13-44-9,RPQS01,SCGC-AAA003-L08,SORT01,T3Sed10-11,UBA10030,UBA2214,UBA2242,UBA4055,UBA8477
flagella_only	27	Azospirillales,CACIAM-22H2,Dongiales,Elsterales,Ferrovibrionales,GCA-2731375,GCA-2746255,JAEULC01,Kiloniellales,Micavibrionales,Micropepsales,Minwuiales,Oceanibaculales,RF32,Rhodospirillales,Rhodospirillales_A,SHVZ01,SMXQ01,Sneathiellales,TMED2,Thalassobaculales,Tistrellales,UBA2966,UBA6615,UBA8366,UBA9219,Zavarziniales
flagella_only	27	AABM5-125-24,B3-LCP,B68-G9,BMS3BBIN04,CAIWAD01,CR04bin15,Calditrichales,Cloacimonadales,DRLW01,GWA2-58-10,Ignavibacteriales,JACIZP01,JdFR-76,Kapabacteriales,Kryptoniales,Marinisomatales,QNDG01,RBG-13-44-9,RPQS01,SCGC-AAA003-L08,SORT01,T3Sed10-11,UBA10030,UBA2214,UBA2242,UBA4055,UBA8477
gtdb_only	28	4572-78,Anaerolineales,Armatimonadales,Baltobacterales,CAIYQO01,CSP1-3,Caldilineales,Chthonomonadales,DUEN01,FW602-bin22,Fimbriimonadales,HRBIN16,HRBIN17,JAAZEB01,JAJTBE01,Ktedonobacterales,Limnocylindrales,RGZZ01,Tepidiformales,Thermomicrobiales,UBA10988,UBA12225,UBA2979,UBA5377,UBA5829,UBA6077,WVXJ01,Xenobiales
gtdb_only	28	AABM5-125-24,B3-LCP,BMS3BBIN04,Bacteroidales,Balneolales,CAIWAD01,CR04bin15,Calditrichales,DRLW01,Flavobacteriales,Ignavibacteriales,JACIZP01,JdFR-76,Kapabacteriales,Kryptoniales,Marinisomatales,QNDG01,RBG-13-44-9,RPQS01,Rhodothermales,SCGC-AAA003-L08,SORT01,T3Sed10-11,UBA10030,UBA2214,UBA2242,UBA4055,UBA8477
gtdb_only	28	B64-G9,Bradymonadales,DP-6,FEN-1099,Fen-1088,GCA-2747355,GCA-2863065,HGW-17,Haliangiales,JAAYKL01,JACKCT01,Myxococcales,Nannocystales,PHBI01,Palsa-1104,Polyangiales,SZUA-336,UBA12015,UBA4151,UBA727,UBA796,UBA7976,UBA9160,UBA9615,UBA9968,UTPRO1,WYAZ01,XYA12-FULL-58-9
flagella_only	28	2-12-FULL-62-27,ARS1246,B11-G9,B62-G9,Borreliales,Brachyspirales,Brevinematales,CADAEX01,COTS27,DSM-16054,DSM-27196,DSM-6578,GWE2-31-10,JAAYUW01,JABEVK01,JAFGXN01,JAHITG01,JC444,Leptospirales,SPDA01,SZUA-6,Spirochaetales_E,Treponematales,Turneriellales,UBA4802,UBA8481,UBA9216,WRBN01
flagella_only	28	Azospirillales,CACIAM-22H2,DSM-16000,Dongiales,Elsterales,Ferrovibrionales,GCA-2731375,GCA-2746255,JAEULC01,Kiloniellales,Micavibrionales,Micropepsales,Minwuiales,Oceanibaculales,RF32,Rhodospirillales,Rhodospirillales_A,SHVZ01,SMXQ01,Sneathiellales,TMED2,Thalassobaculales,Tistrellales,UBA2966,UBA6615,UBA8366,UBA9219,Zavarziniales
gtdb_only	29	Alicyclobacillales,Aneurinibacillales,Bacillales,Bacillales_D,Bacillales_G,Bacillales_H,Bacillales_I,Bacillales_K,Brevibacillales,Caldalkalibacillales,DSM-22653,DTU022,DTU030,DUMP01,Desulfuribacillales,Dethiobacterales,Erysipelotrichales,Exiguobacterales,Kyrpidiales,Lactobacillales,Natranaerobiales,PWPR01,Paenibacillales,Proteinivoracales,SKNC01,Tepidibacillales,Tumebacillales,UBA5500,UBA994
flagella_only	29	21-64-14,AKS1,BW-2,CALZJG01,DRMK01,DSM-19610,GCA-2400775,GRL18,Ga0077536,Ga0077554,HK1,JAABTG01,JAADGQ01,JAADHS01,JADJWH01,JAFLJP01,JAHJQQ01,JAJPIJ01,Nitrosococcales,S012-40,SZUA-140,SZUA-152,SZUA-76,Tenderiales,Thiohalobacterales,Thiohalomonadales,UBA4486,UBA6429,VBWC01
flagella_only	29	B1SED10-174,Carboxydocellales,Ch66,DRI-13,DTU010,DTU030,DTU065,DTU080,DTU084,DTU087,DUMP01,DY22613,Halanaerobiales,Halobacteroidales,Heliobacteriales,JAAZLZ01,Koleobacterales,Limnochordales_A,Natranaerobiales,Peptococcales,Proteinivoracales,Syntrophomonadales,Thermacetogeniales,Thermincolales,Thermosediminibacterales,UBA10575,UBA5301,UBA5500,UBA8346
gtdb_only	30	ATCC43930,Acetobacterales,Azospirillales,CACIAM-22H2,Caulobacterales,DSM-16000,Dongiales,Elsterales,Ferrovibrionales,GCA-2731375,GCA-2746255,Geminicoccales,JAEULC01,Kiloniellales,MPNO01,Micropepsales,Minwuiales,Oceanibaculales,Parvibaculales,Rhizobiales,Rhodobacterales,Rhodospirillales,SHVZ01,SMXQ01,Sneathiellales,Sphingomonadales,Tistrellales,UBA2966,UBA6615,Zavarziniales
gtdb_only	30	Ammonifexales,Anaeromusales,CTSoil-072,Carboxydocellales,Carboxydothermales,Ch66,DRI-13,DSM-1736,DTU086,DULZ01,Desulfitibacterales,Desulfitobacteriales,Desulfotomaculales,Heliobacteriales,JADQBR01,Moorellales,PH28-bin88,Peptococcales,Propionisporales,Selenomonadales,Sporomusales,Sporomusales_A,Sporomusales_B,Sporomusales_C,Syntrophomonadales,Thermacetogeniales,Thermincolales,UBA1444,UBA4068,UMGS1260
flagella_only	30	21-64-14,AKS1,BW-2,CALZJG01,DRMK01,DSM-19610,GCA-2400775,GRL18,Ga0077536,Ga0077554,HK1,JAABTG01,JAADGQ01,JAADHS01,JADJWH01,JAFLJP01,JAHJQQ01,JAJPIJ01,Nitrosococcales,S012-40,SG8-11,SZUA-140,SZUA-152,SZUA-76,Tenderiales,Thiohalobacterales,Thiohalomonadales,UBA4486,UBA6429,VBWC01
flagella_only	30	Azospirillales,CACIAM-22H2,Caulobacterales,DSM-16000,Dongiales,Elsterales,Ferrovibrionales,GCA-2731375,GCA-2746255,JAEULC01,Kiloniellales,Micavibrionales,Micropepsales,Minwuiales,Oceanibaculales,Parvibaculales,RF32,Rhodospirillales,Rhodospirillales_A,SHVZ01,SMXQ01,Sneathiellales,TMED2,Thalassobaculales,Tistrellales,UBA2966,UBA6615,UBA8366,UBA9219,Zavarziniales
gtdb_only	31	ATCC43930,Acetobacterales,Azospirillales,CACIAM-22H2,Caulobacterales,DSM-16000,Dongiales,Elsterales,Ferrovibrionales,GCA-2731375,GCA-2746255,Geminicoccales,JAEULC01,Kiloniellales,MPNO01,Micropepsales,Minwuiales,Oceanibaculales,Parvibaculales,Rhizobiales,Rhodobacterales,Rhodospirillales,Rhodospirillales_A,SHVZ01,SMXQ01,Sneathiellales,Sphingomonadales,Tistrellales,UBA2966,UBA6615,Zavarziniales
flagella_only	31	Azospirillales,CACIAM-22H2,Caulobacterales,DSM-16000,Dongiales,Elsterales,Ferrovibrionales,GCA-2731375,GCA-2746255,Geminicoccales,JAEULC01,Kiloniellales,Micavibrionales,Micropepsales,Minwuiales,Oceanibaculales,Parvibaculales,RF32,Rhodospirillales,Rhodospirillales_A,SHVZ01,SMXQ01,Sneathiellales,TMED2,Thalassobaculales,Tistrellales,UBA2966,UBA6615,UBA8366,UBA9219,Zavarziniales
flagella_only	31	21-64-14,AKS1,BW-2,CAIRSR01,CALZJG01,DRMK01,DSM-19610,GCA-2400775,GRL18,Ga0077536,Ga0077554,HK1,JAABTG01,JAADGQ01,JAADHS01,JADJWH01,JAFLJP01,JAHJQQ01,JAJPIJ01,Nitrosococcales,S012-40,SG8-11,SZUA-140,SZUA-152,SZUA-76,Tenderiales,Thiohalobacterales,Thiohalomonadales,UBA4486,UBA6429,VBWC01
gtdb_only	32	ATCC43930,Acetobacterales,Azospirillales,CACIAM-22H2,Caulobacterales,DSM-16000,Dongiales,Elsterales,Ferrovibrionales,GCA-2731375,GCA-2746255,Geminicoccales,JAEULC01,Kiloniellales,MPNO01,Micropepsales,Minwuiales,Oceanibaculales,Parvibaculales,Rhizobiales,Rhodobacterales,Rhodospirillales,Rhodospirillales_A,SHVZ01,SMXQ01,Sneathiellales,Sphingomonadales,Tistrellales,UBA2966,UBA6615,UBA8366,Zavarziniales
