source	clade_size	clade_members
gtdb_only	2	Bog-1112,RGVZ01
gtdb_only	2	Marinomonadaceae,Nitrincolaceae
gtdb_only	2	Bradymonadaceae,UBA1532
gtdb_only	2	GCA-002686595,JACQFD01
gtdb_only	2	Geminicoccaceae,Tistrellaceae
gtdb_only	2	Hyphomonadaceae,TH1-2
gtdb_only	2	HyVt-429,UBA6901
gtdb_only	2	Campylobacteraceae,UBA1877
gtdb_only	2	Fibrobacteraceae,UBA11236
gtdb_only	2	DSM-13327,Propionisporaceae
gtdb_only	2	Casimicrobiaceae,Usitatibacteraceae
gtdb_only	2	Euzebyaceae,Nitriliruptoraceae
gtdb_only	2	Ahniellaceae,Rhodanobacteraceae
gtdb_only	2	SM1A02,UBA5793
gtdb_only	2	CAIOGM01,Geobacteraceae
gtdb_only	2	DSM-21159,Rhodovibrionaceae
gtdb_only	2	Caldibacillaceae,Planococcaceae
gtdb_only	2	Granulosicoccaceae,UBA5861
gtdb_only	2	PWYM01,UBA6522
gtdb_only	2	Bacillaceae_H,Bacillaceae_I
gtdb_only	2	Oceanibaculaceae,SHVZ01
gtdb_only	2	Desulfofarciminaceae,Pelotomaculaceae
gtdb_only	2	Opitutaceae,Verruco-01
gtdb_only	2	Oscillospiraceae,UBA929
gtdb_only	2	Anaerovoracaceae,JAAYPU01
gtdb_only	2	Bacillaceae_B,Jeotgalibacillaceae
gtdb_only	2	T1SED10-28,Tindalliaceae
gtdb_only	2	HB172195,UBA6769
gtdb_only	2	Desulfovirgulaceae,Nap2-2B
gtdb_only	2	Acutalibacteraceae,Ruminococcaceae
gtdb_only	2	B68-G9,Latescibacteraceae
gtdb_only	2	Desulfuromonadaceae,Geopsychrobacteraceae
gtdb_only	2	CF-72,JACCZL01
gtdb_only	2	Amphibacillaceae,Halobacillaceae
gtdb_only	2	B30-G6,Desulfosarcinaceae
gtdb_only	2	Hydrogenimonadaceae,Nitratiruptoraceae
